-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2023 in LST
Location: latitude  29.917   longitude 78.71 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1266.18 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,PS,ALLSKY_KT
2018,3,18,280.47,370.79,48.18,284.13,18.04,24.51,2.09,0.0,87.43,0.75
2018,3,19,249.74,219.32,113.54,270.37,19.54,22.33,1.94,0.0,87.63,0.66
2018,3,20,260.0,270.63,70.48,264.69,20.51,24.53,2.3,0.0,87.41,0.69
2018,3,21,159.48,72.44,99.66,247.25,19.84,46.22,2.0,8.6,87.26,0.42
2018,3,22,230.16,191.26,88.52,257.36,17.54,61.85,1.31,4.65,87.22,0.6
2018,3,23,264.48,272.59,74.67,269.02,17.92,47.74,1.79,0.01,87.25,0.69
2018,3,24,275.0,315.98,63.52,278.32,19.15,41.74,1.84,0.0,87.55,0.71
2018,3,25,272.9,293.87,71.29,277.12,20.06,35.37,1.68,0.02,87.62,0.7
2018,3,26,272.91,291.29,70.93,280.39,20.71,27.48,1.96,0.04,87.46,0.7
2018,3,27,273.4,268.93,80.22,282.2,21.49,23.91,2.09,0.0,87.32,0.69
2018,3,28,265.19,234.41,95.52,277.59,21.84,22.88,2.51,0.0,87.26,0.67
2018,3,29,285.16,318.59,68.33,290.93,20.48,25.37,2.42,0.0,87.11,0.72
2018,3,30,269.86,273.89,80.76,286.24,21.28,20.72,1.52,0.0,86.96,0.68
2018,3,31,268.67,263.63,77.85,275.54,20.73,20.45,1.83,0.0,87.21,0.67
2018,4,1,267.45,258.21,82.11,271.04,20.08,28.34,1.92,0.0,87.39,0.66
2018,4,2,250.92,216.15,91.82,257.85,21.5,33.96,1.93,0.0,87.44,0.62
2018,4,3,226.62,131.9,116.13,243.85,21.69,40.63,1.73,0.0,87.37,0.56
2018,4,4,236.09,154.04,120.89,247.72,23.0,37.45,2.01,0.12,87.14,0.58
2018,4,5,246.04,174.12,108.54,254.94,22.79,36.78,2.09,0.0,87.03,0.6
2018,4,6,254.86,181.38,113.24,267.87,23.83,36.44,1.83,0.77,87.17,0.62
2018,4,7,211.9,87.75,126.77,257.17,21.31,45.86,1.34,5.5,87.4,0.51
2018,4,8,188.78,77.29,115.49,265.3,19.25,57.31,1.27,1.29,87.48,0.45
2018,4,9,103.43,22.66,78.2,247.61,18.65,62.11,1.25,3.0,87.47,0.25
2018,4,10,259.74,180.99,112.03,274.39,20.69,59.13,2.11,7.32,87.31,0.62
2018,4,11,132.72,34.9,94.73,273.19,20.86,55.72,1.24,14.09,87.31,0.32
2018,4,12,278.76,246.56,93.94,296.67,19.31,51.42,1.79,0.17,87.25,0.66
2018,4,13,321.38,401.42,47.19,324.98,19.85,40.21,1.86,0.0,87.25,0.76
2018,4,14,299.91,304.63,85.76,309.63,21.68,33.75,2.26,0.0,87.15,0.7
2018,4,15,301.03,299.66,81.24,305.52,22.83,33.19,1.92,0.0,87.18,0.7
2018,4,16,187.68,78.95,121.51,286.32,23.05,40.18,1.92,0.16,87.35,0.44
2018,4,17,274.06,214.88,114.82,294.62,23.58,34.54,2.3,0.05,87.36,0.64
2018,4,18,314.18,337.0,71.08,318.41,23.36,34.48,3.11,0.13,87.16,0.73
2018,4,19,293.72,220.59,111.86,299.4,24.08,33.79,2.93,0.3,86.97,0.68
2018,4,20,224.65,112.53,122.05,296.75,24.21,36.57,2.19,2.56,87.0,0.52
2018,4,21,313.15,280.29,103.01,324.13,21.61,39.62,2.04,0.07,87.15,0.72
2018,4,22,334.34,404.14,54.75,336.68,21.72,27.12,2.08,0.02,87.18,0.76
2018,4,23,324.51,381.47,56.03,329.76,23.37,23.78,1.9,0.0,87.16,0.74
2018,4,24,317.08,351.26,64.91,318.36,24.89,24.38,2.31,0.0,87.1,0.72
2018,4,25,311.14,305.11,84.85,313.27,25.89,22.72,2.04,0.0,86.97,0.7
2018,4,26,280.31,201.99,121.66,296.38,26.67,22.43,2.11,0.0,86.95,0.63
2018,4,27,280.15,191.93,122.72,291.31,25.67,28.44,2.26,0.12,87.21,0.63
2018,4,28,257.36,146.52,129.28,279.62,25.62,29.86,1.96,0.79,87.18,0.58
2018,4,29,284.8,217.2,111.1,294.89,24.91,30.48,2.57,0.96,86.91,0.64
2018,4,30,300.41,272.43,88.27,302.88,26.26,25.06,1.93,0.23,86.82,0.67
2018,5,1,305.18,282.87,87.01,306.72,25.6,31.06,2.14,0.51,87.05,0.68
2018,5,2,245.43,139.29,118.86,292.24,24.56,39.29,2.04,4.37,87.14,0.55
2018,5,3,232.63,131.16,111.3,286.41,24.29,43.79,1.95,0.18,87.23,0.52
2018,5,4,275.77,179.84,131.19,283.96,23.87,50.38,1.85,0.04,87.23,0.61
2018,5,5,297.75,232.9,107.52,303.8,24.83,42.0,2.24,1.43,87.14,0.66
2018,5,6,235.91,107.25,130.19,288.3,26.19,31.89,2.74,0.19,87.16,0.52
2018,5,7,293.58,214.45,128.88,301.68,25.56,31.45,2.47,2.06,87.03,0.65
2018,5,8,190.23,68.81,117.42,286.68,22.78,47.15,1.78,6.63,86.99,0.42
2018,5,9,264.34,201.86,116.95,321.59,22.21,45.6,2.51,0.66,87.1,0.58
2018,5,10,319.82,308.22,85.85,327.11,23.03,38.67,2.4,0.0,87.21,0.7
2018,5,11,312.07,276.99,91.88,317.57,26.44,31.18,2.14,0.0,87.08,0.68
2018,5,12,291.89,202.11,118.01,302.07,28.06,29.14,2.31,0.03,87.13,0.64
2018,5,13,279.02,174.39,121.92,293.19,27.13,33.68,2.23,1.26,87.09,0.61
2018,5,14,279.24,140.04,137.96,292.87,24.71,37.69,2.29,0.07,87.08,0.61
2018,5,15,277.59,131.04,148.61,290.88,25.02,34.76,2.6,0.0,87.0,0.6
2018,5,16,277.22,132.91,152.58,292.61,26.7,31.01,3.47,0.0,86.85,0.6
2018,5,17,295.15,166.99,148.14,306.79,27.61,25.21,3.03,0.0,86.91,0.64
2018,5,18,247.78,77.22,154.3,292.12,27.6,27.62,2.55,0.78,86.89,0.53
2018,5,19,293.72,183.83,132.1,309.2,27.5,27.17,2.63,0.17,86.91,0.63
2018,5,20,301.6,193.64,132.64,316.51,27.31,19.37,3.1,0.04,87.02,0.65
2018,5,21,325.74,268.03,113.75,332.84,28.44,13.31,2.54,0.0,87.05,0.7
2018,5,22,299.01,199.68,146.54,312.34,29.7,14.95,2.93,0.0,86.99,0.64
2018,5,23,291.47,164.44,154.19,306.62,29.51,17.88,2.62,0.18,86.99,0.62
2018,5,24,295.9,181.38,141.29,313.87,29.07,13.53,2.67,0.47,86.88,0.63
2018,5,25,323.84,316.23,95.28,332.57,28.95,11.77,2.62,0.07,86.83,0.69
2018,5,26,315.83,283.58,107.68,324.62,29.19,11.66,2.5,0.0,86.8,0.67
2018,5,27,273.34,142.07,164.28,307.33,29.16,12.9,2.35,0.35,86.81,0.58
2018,5,28,277.55,168.29,140.15,292.03,29.36,15.75,2.28,0.23,86.58,0.59
2018,5,29,286.36,181.42,139.11,307.06,28.56,17.57,2.38,0.01,86.61,0.61
2018,5,30,290.58,192.8,129.88,302.04,27.83,25.9,2.22,0.35,86.73,0.62
2018,5,31,275.99,168.17,125.32,290.23,28.42,32.83,2.18,0.33,86.88,0.59
2018,6,1,257.51,128.82,128.06,287.21,28.0,42.8,2.01,10.04,86.98,0.55
2018,6,2,263.77,142.41,128.88,295.49,25.5,56.43,2.04,0.97,86.95,0.56
2018,6,3,274.7,151.44,133.29,289.57,26.49,52.28,2.12,0.11,86.72,0.58
2018,6,4,276.13,163.46,131.7,293.38,27.72,49.91,1.96,0.0,86.81,0.58
2018,6,5,274.09,159.56,129.46,294.28,27.34,55.86,1.29,4.34,87.02,0.58
2018,6,6,203.78,101.33,116.91,301.0,26.18,67.69,1.7,20.96,87.05,0.43
2018,6,7,277.7,192.66,114.42,298.41,26.36,66.45,1.6,1.14,86.71,0.59
2018,6,8,231.85,88.38,134.98,282.97,26.32,61.28,1.6,1.55,86.54,0.49
2018,6,9,125.04,28.67,87.24,258.09,24.78,72.81,1.04,27.81,86.41,0.26
2018,6,10,212.73,111.59,110.6,292.17,25.15,69.87,1.57,1.37,86.34,0.45
2018,6,11,304.9,216.95,120.98,313.7,27.1,57.26,2.49,0.08,86.18,0.64
2018,6,12,324.98,302.35,85.79,325.76,28.65,43.17,2.77,0.02,85.98,0.69
2018,6,13,272.23,149.04,134.95,301.14,29.09,39.34,3.12,1.83,86.01,0.57
2018,6,14,201.76,15.94,157.95,258.23,26.66,60.12,3.04,27.09,86.13,0.43
2018,6,15,184.52,5.56,144.58,237.53,26.07,64.16,2.53,1.31,86.34,0.39
2018,6,16,148.36,2.99,116.39,232.37,25.68,67.03,2.64,5.85,86.55,0.31
2018,6,17,137.57,19.24,100.77,249.51,25.12,66.15,1.89,2.37,86.62,0.29
2018,6,18,271.47,138.04,144.29,306.27,25.81,58.51,2.05,0.02,86.62,0.57
2018,6,19,305.13,190.08,129.27,311.78,26.07,53.05,1.86,1.32,86.62,0.64
2018,6,20,316.51,253.44,107.94,323.98,27.15,48.46,1.61,0.37,86.76,0.67
2018,6,21,313.82,250.04,109.83,323.1,28.44,48.05,1.96,0.06,86.75,0.66
2018,6,22,311.53,246.12,115.2,319.24,28.35,49.37,1.57,4.37,86.71,0.66
2018,6,23,303.93,205.23,138.4,317.63,29.53,42.79,2.4,0.13,86.63,0.64
2018,6,24,298.62,185.26,138.89,312.53,28.72,42.57,2.07,0.0,86.56,0.63
2018,6,25,310.02,231.04,115.04,316.48,29.36,40.85,2.47,0.27,86.37,0.65
2018,6,26,172.65,48.68,122.74,293.34,28.03,53.94,1.5,1.93,86.39,0.36
2018,6,27,220.03,76.35,135.82,284.47,25.07,73.78,1.78,11.95,86.62,0.46
2018,6,28,258.96,156.6,119.15,319.14,25.56,74.83,2.04,13.9,86.75,0.55
2018,6,29,229.61,95.61,144.6,312.28,26.18,69.61,2.05,1.85,86.73,0.49
2018,6,30,217.49,90.1,131.27,286.29,25.25,73.86,2.17,6.98,86.72,0.46
2018,7,1,194.58,35.3,136.43,280.78,25.22,78.75,2.95,13.28,86.51,0.41
2018,7,2,151.71,6.37,119.33,280.39,25.61,80.46,3.08,19.8,86.34,0.32
2018,7,3,191.7,61.84,116.86,264.64,24.31,81.24,2.47,10.03,86.4,0.41
2018,7,4,177.12,62.74,108.94,287.35,24.14,79.44,1.79,9.24,86.43,0.38
2018,7,5,299.07,195.51,131.19,309.05,24.65,72.6,2.1,0.03,86.56,0.63
2018,7,6,296.69,193.81,125.39,303.98,25.46,67.07,1.91,0.0,86.57,0.63
2018,7,7,259.19,123.47,143.75,299.99,26.63,64.45,1.56,0.07,86.52,0.55
2018,7,8,239.6,106.15,138.99,289.78,27.19,65.97,1.6,1.37,86.51,0.51
2018,7,9,176.7,27.95,129.69,266.46,25.72,76.67,1.94,3.67,86.55,0.38
2018,7,10,175.05,47.2,113.29,251.42,25.09,81.87,2.14,18.12,86.54,0.37
2018,7,11,186.27,39.27,130.11,282.6,24.1,85.83,1.96,22.27,86.49,0.4
2018,7,12,205.82,42.63,141.0,285.24,23.41,89.73,1.9,13.8,86.42,0.44
2018,7,13,220.25,63.81,152.81,296.69,22.96,91.16,1.6,7.32,86.49,0.47
2018,7,14,132.73,13.56,102.19,289.36,23.29,85.05,1.07,7.22,86.48,0.28
2018,7,15,223.59,96.04,139.11,305.36,23.45,85.5,1.16,2.7,86.51,0.48
2018,7,16,207.9,35.35,154.3,290.39,23.47,87.96,1.43,8.42,86.57,0.45
2018,7,17,239.04,104.71,171.0,299.07,23.64,86.14,1.24,6.7,86.6,0.51
2018,7,18,243.54,134.09,122.14,307.93,24.24,82.94,1.48,5.84,86.66,0.52
2018,7,19,230.96,88.33,143.21,305.94,24.5,82.94,1.32,4.68,86.62,0.5
2018,7,20,201.59,132.42,107.84,315.83,24.04,87.59,1.11,5.27,86.54,0.43
2018,7,21,186.38,88.15,106.02,301.58,23.78,88.56,1.81,7.53,86.5,0.4
2018,7,22,162.47,12.01,127.16,285.05,23.07,90.41,1.83,4.62,86.61,0.35
2018,7,23,175.53,43.02,119.45,285.22,24.22,80.21,1.58,7.78,86.57,0.38
2018,7,24,210.9,86.2,123.64,294.71,24.07,85.07,1.73,9.16,86.61,0.46
2018,7,25,96.5,7.4,74.85,266.3,23.45,91.29,2.28,9.69,86.53,0.21
2018,7,26,95.92,5.45,76.34,285.69,22.75,90.89,1.98,26.51,86.53,0.21
2018,7,27,88.02,14.4,66.61,306.57,23.44,86.42,1.46,25.79,86.49,0.19
2018,7,28,34.76,3.22,27.46,284.57,22.4,89.83,1.01,47.92,86.47,0.08
2018,7,29,198.34,60.3,124.9,281.65,23.1,90.56,2.29,18.69,86.47,0.43
2018,7,30,167.31,28.31,125.96,278.14,23.6,87.63,1.66,3.3,86.46,0.37
2018,7,31,124.35,26.98,95.6,301.71,22.52,92.51,1.76,2.42,86.44,0.27
2018,8,1,197.6,55.42,130.22,292.58,22.72,88.22,1.87,3.8,86.47,0.43
2018,8,2,183.85,24.47,131.87,270.17,22.96,89.53,2.45,21.55,86.53,0.41
2018,8,3,121.92,6.51,97.15,272.37,22.55,87.27,1.92,8.59,86.62,0.27
2018,8,4,153.38,21.93,111.17,255.47,22.35,90.7,1.91,32.37,86.55,0.34
2018,8,5,50.81,3.84,40.13,255.65,21.95,93.31,1.92,37.19,86.58,0.11
2018,8,6,92.42,4.02,74.57,254.63,21.61,92.69,1.73,22.69,86.55,0.21
2018,8,7,133.45,5.43,106.57,269.13,22.73,86.96,1.31,15.31,86.64,0.3
2018,8,8,239.29,138.73,115.48,294.31,23.24,86.68,1.38,5.72,86.78,0.53
2018,8,9,216.57,124.57,110.89,294.51,22.86,91.56,1.44,3.01,86.94,0.49
2018,8,10,176.84,51.39,120.12,283.63,23.07,91.73,2.35,4.32,86.77,0.4
2018,8,11,152.23,9.99,120.18,268.06,23.17,92.14,2.47,2.87,86.45,0.34
2018,8,12,57.0,3.53,46.04,268.69,22.23,95.75,1.49,42.58,86.29,0.13
2018,8,13,126.64,12.67,98.93,268.84,22.31,92.61,1.58,12.22,86.45,0.29
2018,8,14,192.6,70.43,120.1,274.99,22.51,91.43,1.74,2.02,86.54,0.44
2018,8,15,208.14,66.05,131.48,261.51,23.48,88.85,1.32,1.02,86.75,0.47
2018,8,16,247.2,184.47,95.59,297.28,23.96,86.25,1.35,0.23,86.87,0.56
2018,8,17,159.67,48.71,109.5,291.49,23.13,90.78,1.36,2.27,86.71,0.37
2018,8,18,126.07,47.25,81.75,275.92,23.29,87.46,1.6,4.24,86.63,0.29
2018,8,19,248.11,159.16,110.46,274.75,22.76,92.93,1.8,7.06,86.54,0.57
2018,8,20,152.28,27.93,114.57,267.68,23.4,89.93,1.48,7.09,86.77,0.35
2018,8,21,212.5,119.28,113.28,284.33,23.14,89.66,1.57,2.38,86.79,0.49
2018,8,22,92.18,5.49,73.65,273.43,23.36,86.25,1.36,7.57,86.7,0.21
2018,8,23,132.36,42.57,93.03,237.73,22.56,93.78,1.66,11.27,86.64,0.31
2018,8,24,116.99,6.65,95.06,261.38,22.34,94.62,1.91,38.18,86.62,0.27
2018,8,25,119.27,6.37,97.11,267.64,23.05,90.72,1.7,20.25,86.56,0.28
2018,8,26,116.85,9.89,94.22,271.4,22.28,90.51,1.35,15.05,86.59,0.28
2018,8,27,129.29,29.98,95.03,270.06,22.57,92.82,1.17,7.73,86.71,0.31
2018,8,28,171.37,49.43,112.95,273.97,22.73,93.5,1.61,10.41,86.82,0.41
2018,8,29,162.65,58.88,101.02,264.14,21.62,91.38,1.66,14.61,86.94,0.39
2018,8,30,162.51,15.77,126.1,257.92,22.6,90.29,1.6,10.17,86.69,0.39
2018,8,31,86.7,7.4,70.95,254.61,22.82,90.34,1.51,3.82,86.74,0.21
2018,9,1,148.31,42.1,110.31,260.3,22.81,87.0,0.81,8.96,86.92,0.36
2018,9,2,120.53,15.41,90.61,258.79,21.65,93.8,1.16,5.28,86.9,0.29
2018,9,3,162.59,46.57,110.07,259.72,22.18,91.29,1.36,16.78,86.89,0.4
2018,9,4,139.49,23.21,110.61,264.1,21.93,90.43,1.14,4.81,86.93,0.34
2018,9,5,181.26,51.28,129.64,265.76,22.64,87.43,0.88,1.21,86.84,0.44
2018,9,6,245.61,192.77,106.25,269.14,23.94,82.71,1.06,2.65,86.85,0.6
2018,9,7,164.49,74.91,101.65,270.07,22.52,91.09,1.2,2.62,87.06,0.41
2018,9,8,186.64,74.96,127.2,267.59,22.67,84.3,0.93,2.15,87.13,0.46
2018,9,9,236.05,180.37,101.81,263.24,22.51,90.23,1.6,1.31,87.18,0.59
2018,9,10,202.04,130.92,104.62,264.24,22.24,91.04,1.68,1.71,87.25,0.51
2018,9,11,189.87,81.19,117.51,259.95,22.11,92.11,2.04,15.08,87.16,0.48
2018,9,12,173.28,61.95,110.91,233.63,21.42,90.66,2.08,7.01,86.89,0.44
2018,9,13,195.41,74.37,122.74,250.88,20.81,90.72,1.73,12.34,86.91,0.5
2018,9,14,248.05,219.26,85.82,257.97,20.89,87.72,1.61,1.44,87.1,0.63
2018,9,15,244.37,222.19,90.22,265.34,20.95,83.81,1.42,0.17,87.25,0.63
2018,9,16,241.82,205.83,94.98,263.4,20.67,83.74,1.31,0.0,87.1,0.62
2018,9,17,248.18,213.71,93.04,260.14,21.09,79.45,1.32,0.02,87.03,0.64
2018,9,18,268.89,291.22,67.98,270.88,21.31,73.92,1.25,0.0,87.04,0.7
2018,9,19,266.3,302.64,62.44,269.32,22.01,74.31,1.33,0.0,87.04,0.7
2018,9,20,251.93,263.72,68.83,259.8,22.47,77.78,1.33,0.11,87.16,0.66
2018,9,21,217.36,204.66,77.76,259.52,21.93,82.32,1.22,3.84,87.39,0.58
2018,9,22,100.25,10.25,81.42,233.35,20.28,91.31,1.19,21.87,87.45,0.27
2018,9,23,65.43,15.28,51.34,213.97,19.9,88.96,1.96,21.86,87.49,0.18
2018,9,24,62.18,7.59,49.83,216.72,19.59,92.69,1.7,31.24,87.25,0.17
2018,9,25,148.47,88.92,83.9,247.05,19.91,91.38,1.84,4.68,87.13,0.4
2018,9,26,188.84,171.45,90.41,261.26,20.76,88.19,1.36,0.02,87.16,0.51
2018,9,27,219.94,207.74,94.53,255.72,21.18,83.98,1.27,0.0,87.24,0.6
2018,9,28,205.12,167.08,95.52,241.19,20.79,84.42,1.15,0.0,87.38,0.56
2018,9,29,233.22,223.11,76.79,235.02,20.48,76.28,1.35,0.0,87.43,0.65
2018,9,30,245.11,287.89,57.8,247.6,20.27,77.08,1.41,0.0,87.32,0.68
2018,10,1,248.33,297.52,57.34,251.75,20.62,78.35,1.25,0.0,87.34,0.7
2018,10,2,243.81,280.31,60.85,245.7,19.81,75.91,1.53,0.0,87.42,0.69
2018,10,3,242.5,286.54,57.24,245.02,19.46,72.41,1.44,0.0,87.39,0.69
2018,10,4,235.02,255.36,66.33,240.96,18.96,69.81,1.37,0.0,87.53,0.67
2018,10,5,241.13,285.53,57.95,242.89,18.53,68.49,1.35,0.0,87.56,0.69
2018,10,6,238.8,285.29,57.32,241.18,18.55,71.09,1.47,0.0,87.48,0.69
2018,10,7,236.12,269.94,61.95,237.46,17.91,73.19,1.38,0.0,87.44,0.69
2018,10,8,240.51,293.92,56.5,242.71,18.01,72.93,1.43,0.0,87.33,0.7
2018,10,9,224.77,245.51,64.58,226.27,18.55,73.08,1.44,0.0,87.34,0.66
2018,10,10,183.6,125.84,90.25,207.24,18.69,76.31,1.01,0.65,87.41,0.54
2018,10,11,106.41,35.49,74.76,199.11,18.71,77.71,0.86,6.58,87.54,0.32
2018,10,12,224.92,256.0,63.03,226.39,17.64,75.98,1.33,0.09,87.59,0.68
2018,10,13,226.9,276.52,56.24,227.88,17.21,78.91,1.22,0.0,87.56,0.69
2018,10,14,230.44,292.7,51.97,230.87,17.04,72.88,1.41,0.0,87.48,0.7
2018,10,15,223.81,267.0,58.27,224.34,16.93,67.22,1.46,0.0,87.59,0.69
2018,10,16,188.8,131.26,116.56,218.59,17.65,53.66,1.17,0.0,87.62,0.58
2018,10,17,209.46,218.73,69.41,209.8,18.55,54.63,1.39,0.0,87.51,0.65
2018,10,18,207.66,214.01,71.88,210.56,18.09,57.0,1.37,0.0,87.47,0.65
2018,10,19,213.35,249.28,59.43,214.18,16.81,68.57,1.42,0.0,87.56,0.67
2018,10,20,210.28,244.51,59.99,211.44,16.54,63.24,1.29,0.0,87.71,0.67
2018,10,21,164.37,138.15,79.02,204.87,16.18,57.69,1.48,0.02,87.75,0.52
2018,10,22,214.47,275.05,51.32,215.8,15.99,59.87,1.33,0.0,87.58,0.69
2018,10,23,213.17,285.42,48.45,214.31,15.7,61.32,1.26,0.03,87.58,0.69
2018,10,24,197.88,223.56,72.32,204.93,15.3,59.88,1.5,0.0,87.59,0.65
2018,10,25,206.93,263.24,52.33,207.07,14.87,59.34,1.35,0.0,87.75,0.68
2018,10,26,197.44,230.02,61.46,202.49,15.23,59.97,1.38,0.0,87.89,0.65
2018,10,27,202.97,259.15,52.89,203.62,15.86,62.74,1.26,0.0,87.89,0.68
2018,10,28,213.65,337.71,31.59,214.01,16.25,63.9,1.34,0.0,87.83,0.72
2018,10,29,205.52,301.23,39.44,205.96,16.37,70.74,1.4,0.0,87.8,0.69
2018,10,30,199.32,274.76,46.26,199.86,16.74,76.69,1.33,0.0,87.84,0.68
2018,10,31,204.5,315.01,35.36,204.8,17.01,73.9,1.36,0.0,87.87,0.7
2018,11,1,172.5,160.99,82.55,190.41,16.83,68.03,1.1,0.0,87.81,0.6
2018,11,2,180.69,190.78,68.73,184.76,16.7,63.45,1.16,0.18,87.69,0.63
2018,11,3,98.09,37.17,70.16,157.56,14.61,77.56,1.24,6.46,87.67,0.34
2018,11,4,171.28,181.88,64.43,177.43,14.87,74.08,1.16,2.71,87.67,0.6
2018,11,5,185.9,234.82,54.16,188.08,14.15,66.57,1.41,0.0,87.58,0.66
2018,11,6,202.85,322.36,33.5,203.13,14.12,60.03,1.2,0.0,87.53,0.72
2018,11,7,192.47,278.74,43.47,193.06,13.73,59.32,1.31,0.0,87.65,0.69
2018,11,8,178.9,225.13,53.48,180.06,14.3,65.49,1.25,0.0,87.72,0.65
2018,11,9,180.11,225.5,55.41,180.74,14.25,67.33,1.27,0.0,87.57,0.66
2018,11,10,171.91,192.5,62.1,172.06,13.82,67.21,1.22,0.0,87.65,0.63
2018,11,11,148.03,123.95,75.95,160.95,14.47,57.82,1.16,0.0,87.72,0.55
2018,11,12,159.74,163.9,63.4,160.59,15.29,55.95,1.29,0.0,87.54,0.59
2018,11,13,136.32,100.63,75.06,154.17,15.13,63.62,1.26,0.01,87.37,0.51
2018,11,14,151.71,140.32,69.5,156.97,13.49,68.06,1.26,1.4,87.45,0.57
2018,11,15,158.84,169.59,62.51,162.91,12.88,73.34,1.5,3.18,87.64,0.6
2018,11,16,179.92,264.99,52.05,186.0,12.68,65.58,1.41,0.0,87.44,0.69
2018,11,17,185.79,314.83,32.67,186.04,12.6,59.68,1.36,0.0,87.35,0.71
2018,11,18,167.4,213.48,54.02,169.53,13.69,55.45,1.24,0.0,87.57,0.65
2018,11,19,144.1,130.79,68.44,151.28,14.5,57.78,1.38,0.0,87.83,0.56
2018,11,20,166.55,221.98,50.99,166.64,13.79,59.38,1.46,0.0,87.78,0.65
2018,11,21,173.75,266.43,41.34,174.36,14.05,56.69,1.17,0.0,87.75,0.68
2018,11,22,167.77,240.93,52.43,174.0,13.71,57.79,1.1,0.0,87.89,0.66
2018,11,23,176.66,289.8,36.09,177.18,14.06,53.18,1.21,0.0,87.89,0.7
2018,11,24,174.66,289.69,35.21,175.39,14.0,51.39,1.15,0.0,87.74,0.7
2018,11,25,169.74,272.93,37.7,170.2,13.93,59.6,1.14,0.0,87.82,0.68
2018,11,26,171.82,290.56,33.85,172.43,14.17,58.22,1.29,0.0,87.72,0.7
2018,11,27,149.83,177.0,63.36,163.3,13.93,62.09,1.06,0.0,87.97,0.61
2018,11,28,125.3,110.44,68.03,159.46,13.66,68.44,0.93,0.01,88.02,0.51
2018,11,29,156.82,221.39,48.72,161.67,14.13,60.45,0.9,0.04,87.97,0.64
2018,11,30,147.14,168.47,59.32,150.17,13.59,57.31,1.16,0.0,87.85,0.61
2018,12,1,159.77,238.87,44.24,161.74,12.44,57.16,1.34,0.0,87.62,0.66
2018,12,2,150.84,205.47,50.7,153.57,11.82,61.42,1.25,0.0,87.57,0.63
2018,12,3,150.75,204.31,49.0,151.24,11.82,60.38,1.14,0.0,87.63,0.63
2018,12,4,138.07,131.91,77.44,149.66,12.14,60.71,1.2,0.0,87.8,0.58
2018,12,5,138.7,152.44,65.43,148.77,11.73,61.48,1.15,0.0,87.55,0.58
2018,12,6,148.95,201.95,49.05,150.13,10.95,64.5,1.24,0.0,87.44,0.63
2018,12,7,160.54,257.04,39.68,161.01,10.63,59.72,1.26,0.0,87.46,0.68
2018,12,8,156.39,242.73,41.06,156.49,11.27,55.19,1.2,0.0,87.63,0.66
2018,12,9,157.66,253.43,39.08,157.73,11.06,58.6,1.19,0.0,87.56,0.67
2018,12,10,149.54,211.68,46.9,150.27,10.42,61.06,1.44,0.0,87.55,0.64
2018,12,11,142.99,186.44,50.98,144.39,10.11,62.83,1.17,0.2,87.62,0.61
2018,12,12,70.45,21.91,53.78,115.63,7.2,81.44,1.15,0.71,87.78,0.3
2018,12,13,84.11,58.31,54.69,119.78,7.15,82.47,1.36,0.87,87.87,0.36
2018,12,14,147.3,207.52,47.02,149.33,8.08,71.04,1.23,0.0,88.0,0.63
2018,12,15,164.81,318.06,26.98,169.43,9.71,50.92,1.35,0.0,88.0,0.71
2018,12,16,168.44,330.47,24.77,169.62,10.54,47.27,1.1,0.0,88.1,0.73
2018,12,17,129.7,126.23,78.42,161.54,10.94,45.26,1.18,0.0,87.98,0.56
2018,12,18,167.92,331.55,22.93,168.12,10.36,46.72,1.45,0.0,87.76,0.73
2018,12,19,161.72,281.66,34.81,162.12,10.25,48.32,1.27,0.0,87.74,0.7
2018,12,20,159.01,252.74,42.28,160.17,10.68,42.87,1.07,0.0,87.75,0.69
2018,12,21,156.79,236.82,46.74,158.77,10.95,34.48,1.2,0.0,87.62,0.68
2018,12,22,150.9,218.9,48.85,159.2,10.06,36.98,1.13,0.0,87.7,0.65
2018,12,23,152.52,226.41,45.88,153.89,9.79,42.12,1.06,0.0,87.82,0.66
2018,12,24,150.97,218.68,45.65,151.05,9.93,44.66,1.09,0.0,87.66,0.65
