-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/10/2025 in LST
Location: latitude  29.917   longitude 78.71 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1266.18 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,PS,ALLSKY_KT
2025,7,3,227.04,92.31,136.69,312.26,23.97,85.86,1.45,7.03,86.72,0.48
2025,7,4,202.31,116.16,106.35,313.47,24.68,84.72,2.09,2.02,86.63,0.43
2025,7,5,137.2,50.26,97.12,317.81,25.23,84.89,2.44,1.29,86.53,0.29
2025,7,6,139.29,36.41,101.35,288.53,24.65,88.35,2.4,17.92,86.47,0.3
2025,7,7,141.9,22.98,108.49,297.95,23.82,87.87,1.75,31.13,86.61,0.3
2025,7,8,230.01,110.06,123.49,295.51,23.5,91.51,1.67,3.6,86.57,0.49
2025,7,9,127.07,7.81,100.66,266.14,23.42,91.69,1.67,20.49,86.65,0.27
2025,7,10,153.46,20.55,119.19,273.84,22.3,90.26,1.31,25.16,86.82,0.33
2025,7,11,201.54,42.3,140.06,301.75,22.9,85.69,1.14,6.39,86.85,0.43
2025,7,12,255.99,162.99,111.87,316.4,24.39,82.99,1.38,4.58,86.84,0.55
2025,7,13,261.58,158.67,128.82,316.56,24.28,85.1,1.43,7.41,86.82,0.56
2025,7,14,252.38,118.14,155.44,306.61,24.06,82.25,1.57,5.51,86.75,0.54
2025,7,15,256.88,159.72,117.52,300.68,23.74,83.58,2.05,6.12,86.69,0.55
2025,7,16,155.04,43.63,103.43,302.56,22.99,83.86,1.7,9.12,86.78,0.33
2025,7,17,177.62,62.78,122.66,306.88,22.72,83.58,0.76,18.73,86.9,0.38
2025,7,18,274.2,203.29,112.24,312.41,24.51,79.47,1.27,1.85,86.83,0.59
2025,7,19,278.26,195.81,114.31,308.1,24.51,82.76,1.66,0.12,86.6,0.6
2025,7,20,218.9,46.51,162.92,287.23,23.55,88.86,1.99,9.75,86.49,0.47
2025,7,21,111.64,21.07,87.08,289.36,22.38,87.09,1.54,24.75,86.77,0.24
2025,7,22,215.88,76.56,138.31,294.61,23.51,83.77,1.27,4.16,86.62,0.47
2025,7,23,113.83,9.6,91.29,290.61,23.85,91.28,2.31,9.98,86.33,0.25
2025,7,24,217.85,103.38,122.26,297.09,24.32,89.64,1.54,5.98,86.27,0.47
2025,7,25,287.04,218.08,106.08,298.26,25.3,86.93,1.05,25.86,86.32,0.62
2025,7,26,269.86,216.8,102.23,304.87,25.69,84.0,1.4,5.25,86.43,0.59
2025,7,27,145.19,38.43,108.76,301.85,23.98,88.89,1.74,5.32,86.43,0.32
2025,7,28,140.02,64.01,84.91,308.66,23.32,90.67,1.64,3.16,86.38,0.31
2025,7,29,106.31,14.26,84.45,303.92,23.23,87.3,1.22,11.21,86.48,0.23
2025,7,30,179.11,32.24,129.77,292.16,23.71,86.94,1.61,13.31,86.57,0.39
2025,7,31,129.35,11.2,101.31,289.07,23.9,84.69,1.5,24.07,86.63,0.28
2025,8,1,153.72,33.08,104.54,287.44,23.9,88.12,1.56,6.57,86.68,0.34
2025,8,2,209.28,53.79,136.69,282.17,23.53,90.61,2.02,2.9,86.68,0.46
2025,8,3,132.73,9.24,103.65,282.2,23.19,93.38,1.73,36.51,86.75,0.29
2025,8,4,55.46,3.52,44.58,261.61,22.81,95.92,2.53,55.99,86.76,0.12
2025,8,5,35.68,3.5,28.24,257.16,22.65,95.14,2.06,107.21,86.85,0.08
2025,8,6,136.95,28.95,98.91,272.86,22.14,93.23,1.95,20.75,86.92,0.3
2025,8,7,253.38,143.67,123.62,279.83,23.28,90.17,1.8,0.86,86.79,0.57
2025,8,8,128.07,12.74,100.57,276.03,23.51,90.49,1.39,11.47,86.91,0.29
2025,8,9,152.62,49.1,100.83,292.98,23.54,87.91,1.32,1.99,87.08,0.34
2025,8,10,183.25,67.75,113.44,273.52,22.54,93.18,1.42,16.54,86.97,0.41
2025,8,11,41.38,3.69,33.32,253.25,22.69,94.27,1.9,41.85,86.87,0.09
2025,8,12,184.55,61.79,121.62,266.72,23.3,91.91,1.98,10.2,86.78,0.42
2025,8,13,172.79,35.01,116.81,266.6,22.96,93.17,1.77,16.97,86.74,0.39
2025,8,14,91.07,3.99,74.37,269.13,22.3,94.25,1.49,34.99,87.01,0.21
2025,8,15,151.65,44.59,104.02,271.43,21.97,92.15,1.59,9.26,86.92,0.35
2025,8,16,168.9,33.48,119.55,280.86,22.08,89.4,1.02,6.86,86.84,0.39
2025,8,17,156.23,47.77,105.58,291.93,23.8,79.22,0.8,23.18,86.96,0.36
2025,8,18,175.66,84.93,112.95,294.18,23.55,82.8,1.21,32.75,87.12,0.4
2025,8,19,188.79,106.03,108.28,293.02,23.06,87.2,1.5,6.69,87.0,0.43
2025,8,20,247.04,183.62,106.46,287.17,23.16,88.16,1.29,9.17,86.96,0.57
2025,8,21,265.68,215.04,102.69,289.95,23.51,89.02,1.49,3.24,86.89,0.62
2025,8,22,184.28,59.43,125.49,287.02,23.11,92.63,1.68,4.98,86.66,0.43
2025,8,23,196.24,70.33,126.44,284.97,22.62,92.43,1.47,13.74,86.69,0.46
2025,8,24,216.9,162.58,101.79,290.58,23.77,87.47,1.28,3.23,86.81,0.51
2025,8,25,181.07,77.59,114.41,286.95,22.65,92.18,1.43,26.91,86.83,0.43
2025,8,26,178.72,75.59,110.88,276.9,22.81,89.63,1.41,5.29,87.0,0.42
2025,8,27,207.77,125.58,111.84,277.08,23.1,92.33,1.51,4.22,86.9,0.49
2025,8,28,174.45,15.91,139.72,266.8,22.87,92.42,2.15,6.16,86.85,0.41
2025,8,29,76.06,9.24,59.81,264.6,22.01,88.18,1.52,13.89,87.05,0.18
2025,8,30,216.72,128.09,117.26,263.74,22.56,86.21,1.0,9.48,87.16,0.52
2025,8,31,97.93,3.53,80.21,242.1,21.96,93.06,1.28,26.14,86.99,0.24
2025,9,1,54.58,4.58,44.68,266.56,21.38,92.38,1.43,27.63,86.76,0.13
2025,9,2,73.09,10.35,57.94,245.97,20.83,89.63,1.84,39.36,86.87,0.18
2025,9,3,171.56,87.53,104.28,275.91,21.63,86.15,1.11,16.5,87.06,0.42
2025,9,4,248.48,226.88,89.82,280.19,22.9,83.43,1.16,2.55,87.07,0.61
2025,9,5,183.61,116.33,98.92,277.6,22.38,89.99,1.31,7.77,87.1,0.45
2025,9,6,180.82,97.43,103.34,268.56,23.22,86.82,1.33,1.26,87.13,0.45
2025,9,7,215.51,151.61,102.08,265.11,22.66,89.31,1.07,0.76,87.1,0.53
2025,9,8,200.94,117.21,109.29,263.73,22.53,89.16,1.44,0.11,87.13,0.5
2025,9,9,238.84,197.49,91.44,259.69,22.61,91.35,2.09,1.0,87.2,0.6
2025,9,10,214.29,160.86,96.31,259.93,22.91,92.72,2.92,0.17,86.96,0.54
2025,9,11,172.72,67.29,110.33,247.09,22.15,91.87,2.69,0.3,86.94,0.44
2025,9,12,167.01,61.07,112.85,263.36,21.51,94.19,1.61,6.1,87.16,0.42
2025,9,13,191.98,122.78,99.9,252.92,21.23,91.74,0.96,21.06,87.23,0.49
2025,9,14,159.13,71.76,97.99,247.74,22.42,90.33,1.8,6.92,87.16,0.41
2025,9,15,213.25,166.88,92.15,256.76,21.93,92.49,2.17,6.14,86.96,0.55
2025,9,16,144.16,30.57,103.76,243.37,21.48,93.9,2.09,26.92,87.02,0.37
2025,9,17,158.4,68.91,98.55,239.63,21.36,93.15,1.43,15.62,87.09,0.41
2025,9,18,172.32,99.31,94.85,249.41,20.87,93.26,1.39,19.73,87.11,0.45
2025,9,19,180.23,96.78,101.47,245.27,21.65,93.76,1.81,6.18,87.15,0.47
2025,9,20,228.43,198.06,88.38,250.13,21.87,91.79,1.57,0.08,87.07,0.6
2025,9,21,240.66,239.91,79.69,254.43,22.12,91.83,1.82,0.0,86.93,0.64
2025,9,22,224.96,204.93,88.07,251.28,22.11,89.65,1.45,0.0,87.01,0.6
2025,9,23,227.03,199.64,91.07,244.75,22.61,88.5,1.32,0.0,86.99,0.61
2025,9,24,242.83,252.31,71.53,246.2,22.96,86.85,1.26,0.0,86.91,0.65
2025,9,25,232.72,226.87,80.6,245.61,23.19,83.59,1.18,0.0,86.98,0.63
2025,9,26,249.35,286.19,59.84,251.26,23.25,80.29,1.1,0.0,87.12,0.68
2025,9,27,254.54,341.94,41.06,256.11,23.19,79.31,1.29,0.0,87.4,0.7
2025,9,28,240.0,293.48,56.8,248.49,22.52,88.14,1.42,0.0,87.29,0.66
2025,9,29,196.51,145.29,96.29,233.84,22.21,90.58,1.46,11.23,87.13,0.54
2025,9,30,112.73,-999.0,-999.0,-999.0,21.96,87.93,1.28,2.02,87.0,-999.0
2025,10,1,229.02,-999.0,-999.0,230.22,21.77,85.45,0.98,0.04,86.95,-999.0
2025,10,2,179.46,-999.0,-999.0,-999.0,20.83,90.58,1.28,4.92,87.29,-999.0
2025,10,3,218.82,-999.0,-999.0,-999.0,20.86,87.32,1.16,0.72,87.51,-999.0
2025,10,4,215.3,-999.0,-999.0,-999.0,21.1,88.16,1.73,0.01,87.24,-999.0
2025,10,5,228.26,-999.0,-999.0,229.16,20.6,79.59,1.05,0.12,87.21,-999.0
2025,10,6,82.15,-999.0,-999.0,-999.0,19.7,73.03,1.2,13.81,87.41,-999.0
2025,10,7,183.3,-999.0,-999.0,-999.0,17.22,80.02,1.56,4.6,87.46,-999.0
2025,10,8,168.35,-999.0,-999.0,-999.0,17.65,79.08,1.34,7.87,87.45,-999.0
2025,10,9,220.51,-999.0,-999.0,-999.0,18.22,80.17,1.0,0.4,87.55,-999.0
2025,10,10,220.6,-999.0,-999.0,-999.0,18.09,80.37,1.04,0.0,87.46,-999.0
2025,10,11,216.9,-999.0,-999.0,-999.0,18.23,80.42,1.15,0.0,87.43,-999.0
2025,10,12,220.48,-999.0,-999.0,221.25,18.88,84.36,1.18,0.0,87.42,-999.0
2025,10,13,217.01,-999.0,-999.0,219.37,18.29,86.56,1.3,0.0,87.52,-999.0
2025,10,14,213.95,-999.0,-999.0,-999.0,18.4,82.3,1.2,0.0,87.44,-999.0
2025,10,15,213.05,-999.0,-999.0,216.03,18.57,80.36,1.2,0.0,87.47,-999.0
2025,10,16,215.5,-999.0,-999.0,215.89,19.28,77.96,1.03,0.0,87.46,-999.0
2025,10,17,210.96,-999.0,-999.0,210.96,19.46,84.18,1.09,0.0,87.6,-999.0
2025,10,18,209.08,-999.0,-999.0,209.55,19.29,81.58,1.25,0.0,87.55,-999.0
2025,10,19,208.07,-999.0,-999.0,208.55,19.02,78.29,1.16,0.0,87.5,-999.0
2025,10,20,205.45,-999.0,-999.0,-999.0,19.07,76.38,1.04,0.0,87.57,-999.0
2025,10,21,191.22,-999.0,-999.0,-999.0,19.05,76.64,1.1,0.0,87.7,-999.0
2025,10,22,200.55,-999.0,-999.0,201.19,19.21,75.25,1.21,0.0,87.68,-999.0
2025,10,23,202.71,-999.0,-999.0,202.71,18.38,72.54,1.21,0.18,87.58,-999.0
2025,10,24,202.85,-999.0,-999.0,202.85,17.8,68.27,1.34,0.0,87.58,-999.0
2025,10,25,199.68,-999.0,-999.0,201.61,17.44,70.23,1.16,0.0,87.54,-999.0
2025,10,26,199.06,-999.0,-999.0,199.06,17.8,73.55,1.23,0.0,87.64,-999.0
2025,10,27,133.91,-999.0,-999.0,-999.0,18.2,67.47,1.17,0.0,87.74,-999.0
2025,10,28,132.8,-999.0,-999.0,-999.0,17.17,68.42,1.23,0.0,87.69,-999.0
2025,10,29,184.29,-999.0,-999.0,-999.0,18.39,71.83,1.3,0.0,87.58,-999.0
2025,10,30,102.06,-999.0,-999.0,-999.0,18.11,80.42,0.87,0.0,87.59,-999.0
2025,10,31,168.09,-999.0,-999.0,-999.0,18.03,84.17,1.31,0.0,87.42,-999.0
2025,11,1,190.01,-999.0,-999.0,191.93,18.52,75.69,0.81,0.02,88.43,-999.0
2025,11,2,188.59,-999.0,-999.0,190.61,17.93,73.37,0.86,0.02,88.37,-999.0
2025,11,3,189.46,-999.0,-999.0,192.27,17.56,70.23,0.89,0.0,88.21,-999.0
2025,11,4,166.34,-999.0,-999.0,-999.0,16.91,70.24,0.87,0.3,88.34,-999.0
2025,11,5,184.02,-999.0,-999.0,185.7,16.68,66.28,0.87,0.12,88.3,-999.0
2025,11,6,185.92,-999.0,-999.0,185.92,16.74,64.24,0.88,0.0,88.41,-999.0
2025,11,7,185.32,-999.0,-999.0,185.32,16.79,61.46,0.9,0.02,88.58,-999.0
2025,11,8,185.31,-999.0,-999.0,185.31,16.45,60.57,0.89,0.0,88.65,-999.0
2025,11,9,184.02,-999.0,-999.0,184.46,15.69,60.7,0.89,0.0,88.52,-999.0
2025,11,10,180.93,-999.0,-999.0,182.56,15.57,59.14,0.92,0.0,88.52,-999.0
2025,11,11,181.54,-999.0,-999.0,181.54,15.38,58.79,0.91,0.0,88.58,-999.0
2025,11,12,181.8,-999.0,-999.0,181.8,15.39,53.25,0.91,0.0,88.63,-999.0
2025,11,13,181.34,-999.0,-999.0,181.34,14.52,52.56,0.92,0.0,88.75,-999.0
2025,11,14,178.0,-999.0,-999.0,178.0,14.42,53.56,0.89,0.0,88.76,-999.0
2025,11,15,175.08,-999.0,-999.0,175.92,14.72,55.27,0.91,0.0,88.85,-999.0
2025,11,16,173.69,-999.0,-999.0,174.03,14.79,59.03,0.92,0.0,89.0,-999.0
2025,11,17,170.31,-999.0,-999.0,170.31,15.32,59.03,0.88,0.0,88.97,-999.0
2025,11,18,166.59,-999.0,-999.0,166.59,15.85,66.37,0.8,0.0,88.8,-999.0
2025,11,19,163.92,-999.0,-999.0,164.33,15.71,69.1,0.87,0.04,88.83,-999.0
2025,11,20,161.44,-999.0,-999.0,-999.0,15.12,69.67,0.89,0.02,88.88,-999.0
2025,11,21,161.15,-999.0,-999.0,-999.0,14.49,68.06,0.9,0.0,88.96,-999.0
2025,11,22,161.19,-999.0,-999.0,163.41,13.79,65.38,0.87,0.01,88.75,-999.0
2025,11,23,162.62,-999.0,-999.0,164.02,13.52,59.8,0.89,0.0,88.76,-999.0
2025,11,24,164.08,-999.0,-999.0,164.08,13.22,54.51,0.91,0.0,88.86,-999.0
2025,11,25,161.98,-999.0,-999.0,163.53,13.01,54.19,0.85,0.0,88.83,-999.0
2025,11,26,160.65,-999.0,-999.0,161.7,13.3,53.1,0.91,0.0,88.87,-999.0
2025,11,27,160.51,-999.0,-999.0,160.51,13.84,53.88,0.89,0.0,89.05,-999.0
2025,11,28,159.6,-999.0,-999.0,160.07,14.95,48.06,0.91,0.0,88.88,-999.0
2025,11,29,156.66,-999.0,-999.0,156.66,14.45,45.06,0.9,0.0,88.68,-999.0
2025,11,30,155.07,-999.0,-999.0,-999.0,14.48,45.57,0.83,0.0,88.54,-999.0
2025,12,1,159.23,-999.0,-999.0,160.27,13.93,49.68,0.82,0.0,88.59,-999.0
2025,12,2,157.66,-999.0,-999.0,158.69,13.01,49.22,0.8,0.0,88.58,-999.0
2025,12,3,160.93,-999.0,-999.0,160.93,12.86,47.55,0.87,0.0,88.79,-999.0
2025,12,4,131.62,-999.0,-999.0,-999.0,13.23,46.15,0.84,0.0,88.85,-999.0
2025,12,5,155.33,-999.0,-999.0,157.33,13.31,48.19,0.84,0.0,88.98,-999.0
2025,12,6,-999.0,-999.0,-999.0,-999.0,13.85,44.93,0.87,0.0,88.86,-999.0
2025,12,7,-999.0,-999.0,-999.0,-999.0,14.22,42.42,0.92,0.0,88.82,-999.0
2025,12,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2025,12,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2025,12,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
